,2 Yr,20 Yr,Month,Day,Year
3513,3.19,4.6,12,18,2007
3514,3.24,4.67,12,17,2007
3515,3.31,4.71,12,14,2007
3516,3.21,4.66,12,13,2007
3517,3.07,4.55,12,12,2007
3518,2.94,4.51,12,11,2007
3519,3.17,4.64,12,10,2007
3520,3.12,4.62,12,7,2007
3521,3.03,4.52,12,6,2007
3522,2.9,4.42,12,5,2007
3523,2.9,4.38,12,4,2007
3524,2.9,4.38,12,3,2007
3525,3.04,4.44,11,30,2007
3526,3.06,4.39,11,29,2007
3527,3.17,4.46,11,28,2007
3528,3.05,4.4,11,27,2007
3529,2.92,4.29,11,26,2007
3530,3.07,4.46,11,23,2007
3531,2.99,4.49,11,21,2007
3532,3.14,4.51,11,20,2007
3533,3.18,4.5,11,19,2007
3534,3.33,4.56,11,16,2007
3535,3.35,4.58,11,15,2007
3536,3.57,4.65,11,14,2007
3537,3.54,4.64,11,13,2007
3538,3.42,4.64,11,9,2007
3539,3.47,4.7,11,8,2007
3540,3.61,4.71,11,7,2007
3541,3.7,4.7,11,6,2007
3542,3.69,4.67,11,5,2007
3543,3.66,4.65,11,2,2007
3544,3.77,4.69,11,1,2007
3545,3.94,4.79,10,31,2007
3546,3.82,4.72,10,30,2007
3547,3.79,4.71,10,29,2007
3548,3.77,4.73,10,26,2007
3549,3.74,4.7,10,25,2007
3550,3.74,4.69,10,24,2007
3551,3.81,4.74,10,23,2007
3552,3.85,4.73,10,22,2007
3553,3.8,4.74,10,19,2007
3554,3.93,4.84,10,18,2007
3555,4.0,4.88,10,17,2007
3556,4.12,4.97,10,16,2007
3557,4.22,4.98,10,15,2007
3558,4.23,4.98,10,12,2007
3559,4.13,4.95,10,11,2007
3560,4.15,4.93,10,10,2007
3561,4.15,4.93,10,9,2007
3562,4.08,4.94,10,5,2007
3563,4.0,4.83,10,4,2007
3564,4.02,4.85,10,3,2007
3565,3.98,4.83,10,2,2007
3566,4.02,4.85,10,1,2007
3567,3.97,4.89,9,28,2007
3568,3.95,4.89,9,27,2007
3569,3.97,4.95,9,26,2007
3570,4.0,4.94,9,25,2007
3571,4.05,4.94,9,24,2007
3572,4.06,4.95,9,21,2007
3573,4.1,4.99,9,20,2007
3574,4.0,4.86,9,19,2007
3575,4.0,4.81,9,18,2007
3576,4.08,4.76,9,17,2007
3577,4.05,4.77,9,14,2007
3578,4.08,4.79,9,13,2007
3579,3.95,4.72,9,12,2007
3580,3.95,4.68,9,11,2007
3581,3.87,4.68,9,10,2007
3582,3.9,4.73,9,7,2007
3583,4.08,4.84,9,6,2007
3584,4.03,4.82,9,5,2007
3585,4.13,4.88,9,4,2007
3586,4.15,4.87,8,31,2007
3587,4.08,4.87,8,30,2007
3588,4.14,4.93,8,29,2007
3589,4.13,4.9,8,28,2007
3590,4.28,4.92,8,27,2007
3591,4.3,4.95,8,24,2007
3592,4.2,4.98,8,23,2007
3593,4.15,5.01,8,22,2007
3594,4.05,5.0,8,21,2007
3595,4.11,5.04,8,20,2007
3596,4.18,5.06,8,17,2007
3597,4.08,4.99,8,16,2007
3598,4.27,5.07,8,15,2007
3599,4.39,5.06,8,14,2007
3600,4.46,5.09,8,13,2007
3601,4.47,5.11,8,10,2007
3602,4.49,5.1,8,9,2007
3603,4.64,5.11,8,8,2007
3604,4.56,5.01,8,7,2007
3605,4.46,4.98,8,6,2007
3606,4.46,4.96,8,3,2007
3607,4.59,5.0,8,2,2007
3608,4.56,4.99,8,1,2007
3609,4.56,5.0,7,31,2007
3610,4.59,5.05,7,30,2007
3611,4.56,5.03,7,27,2007
3612,4.56,5.02,7,26,2007
3613,4.74,5.12,7,25,2007
3614,4.77,5.13,7,24,2007
3615,4.8,5.15,7,23,2007
3616,4.79,5.14,7,20,2007
3617,4.87,5.2,7,19,2007
3618,4.84,5.18,7,18,2007
3619,4.91,5.24,7,17,2007
3620,4.89,5.21,7,16,2007
3621,4.94,5.27,7,13,2007
3622,4.94,5.29,7,12,2007
3623,4.89,5.26,7,11,2007
3624,4.85,5.21,7,10,2007
3625,4.97,5.32,7,9,2007
3626,4.99,5.36,7,6,2007
3627,4.99,5.32,7,5,2007
3628,4.89,5.22,7,3,2007
3629,4.86,5.18,7,2,2007
3630,4.87,5.21,6,29,2007
3631,4.96,5.3,6,28,2007
3632,4.91,5.28,6,27,2007
3633,4.9,5.31,6,26,2007
3634,4.87,5.28,6,25,2007
3635,4.92,5.34,6,22,2007
3636,4.98,5.36,6,21,2007
3637,4.97,5.32,6,20,2007
3638,4.94,5.28,6,19,2007
3639,5.01,5.34,6,18,2007
3640,5.05,5.34,6,15,2007
3641,5.1,5.39,6,14,2007
3642,5.08,5.36,6,13,2007
3643,5.08,5.44,6,12,2007
3644,5.01,5.32,6,11,2007
3645,5.01,5.3,6,8,2007
3646,5.03,5.29,6,7,2007
3647,4.97,5.17,6,6,2007
3648,4.99,5.16,6,5,2007
3649,4.97,5.11,6,4,2007
3650,4.97,5.15,6,1,2007
3651,4.92,5.1,5,31,2007
3652,4.89,5.09,5,30,2007
3653,4.88,5.09,5,29,2007
3654,4.85,5.09,5,25,2007
3655,4.85,5.09,5,24,2007
3656,4.85,5.09,5,23,2007
3657,4.83,5.06,5,22,2007
3658,4.81,5.02,5,21,2007
3659,4.82,5.03,5,18,2007
3660,4.78,4.99,5,17,2007
3661,4.73,4.95,5,16,2007
3662,4.75,4.95,5,15,2007
3663,4.73,4.93,5,14,2007
3664,4.71,4.92,5,11,2007
3665,4.7,4.9,5,10,2007
3666,4.73,4.91,5,9,2007
3667,4.68,4.87,5,8,2007
3668,4.68,4.86,5,7,2007
3669,4.68,4.88,5,4,2007
3670,4.71,4.91,5,3,2007
3671,4.65,4.89,5,2,2007
3672,4.63,4.89,5,1,2007
3673,4.6,4.88,4,30,2007
3674,4.67,4.96,4,27,2007
3675,4.67,4.95,4,26,2007
3676,4.63,4.91,4,25,2007
3677,4.58,4.88,4,24,2007
3678,4.62,4.91,4,23,2007
3679,4.64,4.93,4,20,2007
3680,4.64,4.92,4,19,2007
3681,4.64,4.9,4,18,2007
3682,4.68,4.93,4,17,2007
3683,4.74,4.98,4,16,2007
3684,4.76,5.01,4,13,2007
3685,4.73,4.99,4,12,2007
3686,4.73,5.0,4,11,2007
3687,4.71,4.99,4,10,2007
3688,4.73,5.0,4,9,2007
3689,4.75,5.0,4,6,2007
3690,4.63,4.95,4,5,2007
3691,4.61,4.92,4,4,2007
3692,4.63,4.93,4,3,2007
3693,4.6,4.92,4,2,2007
3694,4.58,4.92,3,30,2007
3695,4.58,4.9,3,29,2007
3696,4.53,4.9,3,28,2007
3697,4.58,4.89,3,27,2007
3698,4.56,4.86,3,26,2007
3699,4.6,4.88,3,23,2007
3700,4.58,4.86,3,22,2007
3701,4.51,4.78,3,21,2007
3702,4.6,4.79,3,20,2007
3703,4.61,4.81,3,19,2007
3704,4.58,4.79,3,16,2007
3705,4.57,4.78,3,15,2007
3706,4.54,4.78,3,14,2007
3707,4.52,4.75,3,13,2007
3708,4.62,4.78,3,12,2007
3709,4.66,4.81,3,9,2007
3710,4.56,4.74,3,8,2007
3711,4.54,4.73,3,7,2007
3712,4.58,4.76,3,6,2007
3713,4.53,4.74,3,5,2007
3714,4.56,4.75,3,2,2007
3715,4.63,4.78,3,1,2007
3716,4.65,4.78,2,28,2007
3717,4.59,4.73,2,27,2007
3718,4.77,4.84,2,26,2007
3719,4.82,4.89,2,23,2007
3720,4.87,4.94,2,22,2007
3721,4.82,4.9,2,21,2007
3722,4.81,4.89,2,20,2007
3723,4.83,4.9,2,16,2007
3724,4.83,4.91,2,15,2007
3725,4.87,4.94,2,14,2007
3726,4.95,5.02,2,13,2007
3727,4.94,5.0,2,12,2007
3728,4.92,4.98,2,9,2007
3729,4.87,4.93,2,8,2007
3730,4.87,4.94,2,7,2007
3731,4.9,4.96,2,6,2007
3732,4.92,5.0,2,5,2007
3733,4.94,5.02,2,2,2007
3734,4.96,5.02,2,1,2007
3735,4.94,5.02,1,31,2007
3736,4.98,5.07,1,30,2007
3737,4.99,5.09,1,29,2007
3738,4.99,5.07,1,26,2007
3739,4.98,5.06,1,25,2007
3740,4.93,5.0,1,24,2007
3741,4.94,5.0,1,23,2007
3742,4.91,4.94,1,22,2007
3743,4.93,4.96,1,19,2007
3744,4.89,4.94,1,18,2007
3745,4.91,4.98,1,17,2007
3746,4.86,4.94,1,16,2007
3747,4.88,4.96,1,12,2007
3748,4.86,4.92,1,11,2007
3749,4.81,4.87,1,10,2007
3750,4.79,4.83,1,9,2007
3751,4.78,4.84,1,8,2007
3752,4.76,4.84,1,5,2007
3753,4.71,4.81,1,4,2007
3754,4.76,4.85,1,3,2007
3755,4.8,4.87,1,2,2007
3756,4.82,4.91,12,29,2006
3757,4.82,4.9,12,28,2006
3758,4.77,4.87,12,27,2006
3759,4.71,4.82,12,26,2006
3760,4.71,4.85,12,22,2006
3761,4.66,4.78,12,21,2006
3762,4.71,4.82,12,20,2006
3763,4.71,4.82,12,19,2006
3764,4.71,4.81,12,18,2006
3765,4.73,4.81,12,15,2006
3766,4.73,4.81,12,14,2006
3767,4.7,4.78,12,13,2006
3768,4.61,4.7,12,12,2006
3769,4.67,4.73,12,11,2006
3770,4.68,4.76,12,8,2006
3771,4.58,4.7,12,7,2006
3772,4.59,4.69,12,6,2006
3773,4.52,4.67,12,5,2006
3774,4.52,4.65,12,4,2006
3775,4.52,4.64,12,1,2006
3776,4.62,4.66,11,30,2006
3777,4.69,4.72,11,29,2006
3778,4.67,4.7,11,28,2006
3779,4.71,4.73,11,27,2006
3780,4.73,4.74,11,24,2006
3781,4.74,4.76,11,22,2006
3782,4.75,4.76,11,21,2006
3783,4.76,4.78,11,20,2006
3784,4.76,4.79,11,17,2006
3785,4.85,4.84,11,16,2006
3786,4.8,4.8,11,15,2006
3787,4.74,4.76,11,14,2006
3788,4.76,4.8,11,13,2006
3789,4.73,4.78,11,10,2006
3790,4.75,4.82,11,9,2006
3791,4.75,4.82,11,8,2006
3792,4.77,4.85,11,7,2006
3793,4.82,4.89,11,6,2006
3794,4.82,4.9,11,3,2006
3795,4.67,4.8,11,2,2006
3796,4.66,4.77,11,1,2006
3797,4.71,4.81,10,31,2006
3798,4.78,4.88,10,30,2006
3799,4.76,4.88,10,27,2006
3800,4.81,4.93,10,26,2006
3801,4.88,4.98,10,25,2006
3802,4.91,5.03,10,24,2006
3803,4.9,5.03,10,23,2006
3804,4.87,4.99,10,20,2006
3805,4.85,4.99,10,19,2006
3806,4.85,4.97,10,18,2006
3807,4.83,4.99,10,17,2006
3808,4.85,5.0,10,16,2006
3809,4.87,5.02,10,13,2006
3810,4.85,4.99,10,12,2006
3811,4.85,4.99,10,11,2006
3812,4.82,4.96,10,10,2006
3813,4.74,4.92,10,6,2006
3814,4.65,4.84,10,5,2006
3815,4.6,4.79,10,4,2006
3816,4.67,4.83,10,3,2006
3817,4.66,4.83,10,2,2006
3818,4.71,4.84,9,29,2006
3819,4.68,4.84,9,28,2006
3820,4.66,4.81,9,27,2006
3821,4.68,4.79,9,26,2006
3822,4.63,4.77,9,25,2006
3823,4.67,4.82,9,22,2006
3824,4.71,4.86,9,21,2006
3825,4.81,4.93,9,20,2006
3826,4.79,4.94,9,19,2006
3827,4.88,5.01,9,18,2006
3828,4.87,5.0,9,15,2006
3829,4.83,4.99,9,14,2006
3830,4.8,4.97,9,13,2006
3831,4.82,4.98,9,12,2006
3832,4.83,5.02,9,11,2006
3833,4.8,4.99,9,8,2006
3834,4.82,5.01,9,7,2006
3835,4.82,5.02,9,6,2006
3836,4.8,5.01,9,5,2006
3837,4.77,4.95,9,1,2006
3838,4.79,4.95,8,31,2006
3839,4.83,4.98,8,30,2006
3840,4.87,5.0,8,29,2006
3841,4.88,5.01,8,28,2006
3842,4.86,5.01,8,25,2006
3843,4.88,5.02,8,24,2006
3844,4.87,5.03,8,23,2006
3845,4.87,5.03,8,22,2006
3846,4.85,5.04,8,21,2006
3847,4.87,5.05,8,18,2006
3848,4.89,5.08,8,17,2006
3849,4.87,5.08,8,16,2006
3850,4.94,5.13,8,15,2006
3851,5.01,5.21,8,14,2006
3852,4.96,5.18,8,11,2006
3853,4.93,5.15,8,10,2006
3854,4.91,5.13,8,9,2006
3855,4.91,5.11,8,8,2006
3856,4.96,5.09,8,7,2006
3857,4.91,5.09,8,4,2006
3858,4.98,5.13,8,3,2006
3859,4.97,5.14,8,2,2006
3860,4.97,5.17,8,1,2006
3861,4.97,5.17,7,31,2006
3862,4.98,5.17,7,28,2006
3863,5.07,5.22,7,27,2006
3864,5.06,5.22,7,26,2006
3865,5.11,5.24,7,25,2006
3866,5.1,5.22,7,24,2006
3867,5.08,5.21,7,21,2006
3868,5.06,5.2,7,20,2006
3869,5.12,5.22,7,19,2006
3870,5.19,5.29,7,18,2006
3871,5.12,5.23,7,17,2006
3872,5.08,5.23,7,14,2006
3873,5.12,5.23,7,13,2006
3874,5.17,5.26,7,12,2006
3875,5.17,5.26,7,11,2006
3876,5.17,5.29,7,10,2006
3877,5.17,5.29,7,7,2006
3878,5.22,5.35,7,6,2006
3879,5.24,5.39,7,5,2006
3880,5.17,5.33,7,3,2006
3881,5.16,5.31,6,30,2006
3882,5.21,5.39,6,29,2006
3883,5.29,5.42,6,28,2006
3884,5.24,5.38,6,27,2006
3885,5.27,5.42,6,26,2006
3886,5.27,5.4,6,23,2006
3887,5.23,5.37,6,22,2006
3888,5.2,5.32,6,21,2006
3889,5.19,5.33,6,20,2006
3890,5.19,5.32,6,19,2006
3891,5.16,5.31,6,16,2006
3892,5.14,5.27,6,15,2006
3893,5.11,5.23,6,14,2006
3894,5.02,5.15,6,13,2006
3895,5.02,5.17,6,12,2006
3896,5.01,5.17,6,9,2006
3897,5.01,5.2,6,8,2006
3898,5.02,5.23,6,7,2006
3899,4.99,5.22,6,6,2006
3900,4.99,5.24,6,5,2006
3901,4.92,5.24,6,2,2006
3902,5.04,5.34,6,1,2006
3903,5.04,5.35,5,31,2006
3904,4.99,5.33,5,30,2006
3905,4.96,5.3,5,26,2006
3906,4.98,5.31,5,25,2006
3907,4.94,5.27,5,24,2006
3908,4.97,5.3,5,23,2006
3909,4.94,5.28,5,22,2006
3910,4.96,5.28,5,19,2006
3911,4.94,5.32,5,18,2006
3912,4.97,5.42,5,17,2006
3913,4.96,5.36,5,16,2006
3914,4.99,5.41,5,15,2006
3915,5.01,5.44,5,12,2006
3916,4.99,5.38,5,11,2006
3917,5.01,5.34,5,10,2006
3918,4.97,5.35,5,9,2006
3919,4.97,5.34,5,8,2006
3920,4.94,5.35,5,5,2006
3921,4.97,5.38,5,4,2006
3922,4.94,5.38,5,3,2006
3923,4.92,5.35,5,2,2006
3924,4.94,5.38,5,1,2006
3925,4.87,5.31,4,28,2006
3926,4.91,5.32,4,27,2006
3927,4.99,5.34,4,26,2006
3928,4.95,5.31,4,25,2006
3929,4.89,5.22,4,24,2006
3930,4.9,5.25,4,21,2006
3931,4.89,5.29,4,20,2006
3932,4.86,5.29,4,19,2006
3933,4.84,5.23,4,18,2006
3934,4.91,5.25,4,17,2006
3935,4.96,5.28,4,13,2006
3936,4.91,5.22,4,12,2006
3937,4.88,5.17,4,11,2006
3938,4.89,5.21,4,10,2006
3939,4.89,5.2,4,7,2006
3940,4.84,5.13,4,6,2006
3941,4.81,5.07,4,5,2006
3942,4.84,5.09,4,4,2006
3943,4.86,5.08,4,3,2006
3944,4.82,5.07,3,31,2006
3945,4.84,5.07,3,30,2006
3946,4.82,5.02,3,29,2006
3947,4.81,4.98,3,28,2006
3948,4.72,4.91,3,27,2006
3949,4.72,4.87,3,24,2006
3950,4.77,4.93,3,23,2006
3951,4.74,4.91,3,22,2006
3952,4.72,4.91,3,21,2006
3953,4.65,4.87,3,20,2006
3954,4.65,4.89,3,17,2006
3955,4.62,4.86,3,16,2006
3956,4.69,4.93,3,15,2006
3957,4.66,4.89,3,14,2006
3958,4.74,4.95,3,13,2006
3959,4.74,4.93,3,10,2006
3960,4.72,4.91,3,9,2006
3961,4.72,4.91,3,8,2006
3962,4.77,4.91,3,7,2006
3963,4.77,4.91,3,6,2006
3964,4.76,4.84,3,3,2006
3965,4.72,4.8,3,2,2006
3966,4.71,4.74,3,1,2006
3967,4.69,4.7,2,28,2006
3968,4.74,4.74,2,27,2006
3969,4.74,4.71,2,24,2006
3970,4.72,4.7,2,23,2006
3971,4.68,4.68,2,22,2006
3972,4.71,4.72,2,21,2006
3973,4.66,4.71,2,17,2006
3974,4.69,4.77,2,16,2006
3975,4.71,4.78,2,15,2006
3976,4.69,4.8,2,14,2006
3977,4.68,4.76,2,13,2006
3978,4.69,4.76,2,10,2006
3979,4.66,4.72,2,9,2006
3980,4.64,4.75,2,8,2006
3981,4.61,4.73,2,7,2006
3982,4.62,4.69,2,6,2006
3983,4.59,4.7,2,3,2006
3984,4.59,4.76,2,2,2006
3985,4.59,4.77,2,1,2006
3986,4.54,4.74,1,31,2006
3987,4.52,4.77,1,30,2006
3988,4.51,4.75,1,27,2006
3989,4.49,4.76,1,26,2006
3990,4.46,4.72,1,25,2006
3991,4.37,4.63,1,24,2006
3992,4.35,4.59,1,23,2006
3993,4.37,4.59,1,20,2006
3994,4.37,4.61,1,19,2006
3995,4.33,4.58,1,18,2006
3996,4.33,4.57,1,17,2006
3997,4.34,4.59,1,13,2006
3998,4.39,4.66,1,12,2006
3999,4.44,4.7,1,11,2006
4000,4.41,4.68,1,10,2006
4001,4.36,4.63,1,9,2006
4002,4.36,4.63,1,6,2006
4003,4.32,4.61,1,5,2006
4004,4.31,4.6,1,4,2006
4005,4.34,4.62,1,3,2006
4006,4.41,4.61,12,30,2005
4007,4.38,4.6,12,29,2005
4008,4.37,4.62,12,28,2005
4009,4.35,4.58,12,27,2005
4010,4.37,4.63,12,23,2005
4011,4.4,4.69,12,22,2005
4012,4.43,4.75,12,21,2005
4013,4.42,4.74,12,20,2005
4014,4.38,4.72,12,19,2005
4015,4.37,4.72,12,16,2005
4016,4.37,4.75,12,15,2005
4017,4.37,4.73,12,14,2005
4018,4.43,4.81,12,13,2005
4019,4.45,4.82,12,12,2005
4020,4.43,4.83,12,9,2005
4021,4.37,4.75,12,8,2005
4022,4.42,4.8,12,7,2005
4023,4.42,4.79,12,6,2005
4024,4.47,4.85,12,5,2005
4025,4.43,4.81,12,2,2005
4026,4.45,4.83,12,1,2005
4027,4.42,4.81,11,30,2005
4028,4.4,4.78,11,29,2005
4029,4.33,4.71,11,28,2005
4030,4.33,4.76,11,25,2005
4031,4.36,4.8,11,23,2005
4032,4.32,4.76,11,22,2005
4033,4.39,4.76,11,21,2005
4034,4.4,4.79,11,18,2005
4035,4.37,4.75,11,17,2005
4036,4.42,4.77,11,16,2005
4037,4.47,4.83,11,15,2005
4038,4.5,4.9,11,14,2005
4039,4.44,4.85,11,10,2005
4040,4.49,4.93,11,9,2005
4041,4.43,4.86,11,8,2005
4042,4.47,4.93,11,7,2005
4043,4.47,4.95,11,4,2005
4044,4.47,4.94,11,3,2005
4045,4.43,4.88,11,2,2005
4046,4.42,4.85,11,1,2005
4047,4.4,4.84,10,31,2005
4048,4.4,4.84,10,28,2005
4049,4.36,4.84,10,27,2005
4050,4.38,4.87,10,26,2005
4051,4.34,4.8,10,25,2005
4052,4.25,4.74,10,24,2005
4053,4.22,4.68,10,21,2005
4054,4.27,4.75,10,20,2005
4055,4.25,4.76,10,19,2005
4056,4.27,4.78,10,18,2005
4057,4.29,4.77,10,17,2005
4058,4.27,4.76,10,14,2005
4059,4.24,4.77,10,13,2005
4060,4.24,4.71,10,12,2005
4061,4.22,4.65,10,11,2005
4062,4.18,4.62,10,7,2005
4063,4.2,4.64,10,6,2005
4064,4.21,4.63,10,5,2005
4065,4.22,4.66,10,4,2005
4066,4.21,4.67,10,3,2005
4067,4.18,4.62,9,30,2005
4068,4.13,4.59,9,29,2005
4069,4.09,4.55,9,28,2005
4070,4.08,4.6,9,27,2005
4071,4.07,4.6,9,26,2005
4072,4.02,4.57,9,23,2005
4073,3.95,4.52,9,22,2005
4074,3.96,4.52,9,21,2005
4075,4.0,4.59,9,20,2005
4076,3.93,4.6,9,19,2005
4077,3.97,4.61,9,16,2005
4078,3.9,4.56,9,15,2005
4079,3.9,4.5,9,14,2005
4080,3.88,4.47,9,13,2005
4081,3.92,4.5,9,12,2005
4082,3.88,4.45,9,9,2005
4083,3.87,4.45,9,8,2005
4084,3.87,4.46,9,7,2005
4085,3.8,4.39,9,6,2005
4086,3.75,4.33,9,2,2005
4087,3.72,4.31,9,1,2005
4088,3.84,4.3,8,31,2005
4089,3.97,4.43,8,30,2005
4090,4.06,4.45,8,29,2005
4091,4.06,4.46,8,26,2005
4092,4.0,4.45,8,25,2005
4093,3.99,4.46,8,24,2005
4094,4.01,4.46,8,23,2005
4095,4.03,4.48,8,22,2005
4096,4.03,4.47,8,19,2005
4097,4.01,4.48,8,18,2005
4098,4.07,4.53,8,17,2005
4099,4.03,4.49,8,16,2005
4100,4.08,4.53,8,15,2005
4101,4.05,4.52,8,12,2005
4102,4.1,4.6,8,11,2005
4103,4.13,4.65,8,10,2005
4104,4.13,4.66,8,9,2005
4105,4.16,4.68,8,8,2005
4106,4.11,4.66,8,5,2005
4107,4.04,4.6,8,4,2005
4108,4.02,4.58,8,3,2005
4109,4.06,4.62,8,2,2005
4110,4.04,4.59,8,1,2005
4111,4.02,4.56,7,29,2005
4112,3.96,4.48,7,28,2005
4113,3.99,4.55,7,27,2005
4114,3.95,4.53,7,26,2005
4115,3.95,4.53,7,25,2005
4116,3.92,4.52,7,22,2005
4117,3.96,4.58,7,21,2005
4118,3.9,4.47,7,20,2005
4119,3.88,4.5,7,19,2005
4120,3.89,4.53,7,18,2005
4121,3.86,4.47,7,15,2005
4122,3.86,4.49,7,14,2005
4123,3.84,4.47,7,13,2005
4124,3.82,4.46,7,12,2005
4125,3.81,4.42,7,11,2005
4126,3.78,4.42,7,8,2005
4127,3.71,4.37,7,7,2005
4128,3.77,4.4,7,6,2005
4129,3.79,4.43,7,5,2005
4130,3.76,4.37,7,1,2005
4131,3.66,4.28,6,30,2005
4132,3.65,4.33,6,29,2005
4133,3.65,4.3,6,28,2005
4134,3.6,4.25,6,27,2005
4135,3.59,4.28,6,24,2005
4136,3.63,4.32,6,23,2005
4137,3.62,4.31,6,22,2005
4138,3.71,4.4,6,21,2005
4139,3.72,4.46,6,20,2005
4140,3.72,4.44,6,17,2005
4141,3.7,4.45,6,16,2005
4142,3.72,4.49,6,15,2005
4143,3.71,4.49,6,14,2005
4144,3.71,4.44,6,13,2005
4145,3.71,4.39,6,10,2005
4146,3.64,4.31,6,9,2005
4147,3.6,4.29,6,8,2005
4148,3.57,4.26,6,7,2005
4149,3.59,4.31,6,6,2005
4150,3.57,4.34,6,3,2005
4151,3.52,4.28,6,2,2005
4152,3.5,4.31,6,1,2005
4153,3.6,4.4,5,31,2005
4154,3.64,4.49,5,27,2005
4155,3.64,4.49,5,26,2005
4156,3.61,4.48,5,25,2005
4157,3.61,4.43,5,24,2005
4158,3.65,4.46,5,23,2005
4159,3.69,4.52,5,20,2005
4160,3.64,4.52,5,19,2005
4161,3.56,4.49,5,18,2005
4162,3.61,4.54,5,17,2005
4163,3.61,4.56,5,16,2005
4164,3.61,4.56,5,13,2005
4165,3.66,4.59,5,12,2005
4166,3.68,4.61,5,11,2005
4167,3.69,4.65,5,10,2005
4168,3.76,4.69,5,9,2005
4169,3.73,4.69,5,6,2005
4170,3.58,4.64,5,5,2005
4171,3.63,4.64,5,4,2005
4172,3.68,4.6,5,3,2005
4173,3.64,4.61,5,2,2005
4174,3.66,4.61,4,29,2005
4175,3.59,4.6,4,28,2005
4176,3.64,4.65,4,27,2005
4177,3.67,4.67,4,26,2005
4178,3.64,4.65,4,25,2005
4179,3.62,4.68,4,22,2005
4180,3.65,4.73,4,21,2005
4181,3.52,4.66,4,20,2005
4182,3.5,4.64,4,19,2005
4183,3.55,4.7,4,18,2005
4184,3.54,4.73,4,15,2005
4185,3.6,4.8,4,14,2005
4186,3.66,4.8,4,13,2005
4187,3.71,4.78,4,12,2005
4188,3.75,4.84,4,11,2005
4189,3.77,4.88,4,8,2005
4190,3.72,4.9,4,7,2005
4191,3.7,4.85,4,6,2005
4192,3.75,4.87,4,5,2005
4193,3.74,4.84,4,4,2005
4194,3.75,4.85,4,1,2005
4195,3.8,4.88,3,31,2005
4196,3.86,4.93,3,30,2005
4197,3.87,4.98,3,29,2005
4198,3.9,5.01,3,28,2005
4199,3.88,4.97,3,24,2005
4200,3.84,4.99,3,23,2005
4201,3.86,5.01,3,22,2005
4202,3.72,4.94,3,21,2005
4203,3.72,4.92,3,18,2005
4204,3.7,4.87,3,17,2005
4205,3.72,4.91,3,16,2005
4206,3.75,4.93,3,15,2005
4207,3.75,4.9,3,14,2005
4208,3.73,4.93,3,11,2005
4209,3.68,4.85,3,10,2005
4210,3.66,4.92,3,9,2005
4211,3.62,4.78,3,8,2005
4212,3.61,4.7,3,7,2005
4213,3.57,4.73,3,4,2005
4214,3.59,4.82,3,3,2005
4215,3.57,4.82,3,2,2005
4216,3.59,4.8,3,1,2005
4217,3.59,4.79,2,28,2005
4218,3.54,4.72,2,25,2005
4219,3.52,4.74,2,24,2005
4220,3.46,4.73,2,23,2005
4221,3.46,4.75,2,22,2005
4222,3.45,4.72,2,18,2005
4223,3.38,4.65,2,17,2005
4224,3.41,4.6,2,16,2005
4225,3.37,4.55,2,15,2005
4226,3.38,4.51,2,14,2005
4227,3.34,4.55,2,11,2005
4228,3.29,4.52,2,10,2005
4229,3.24,4.43,2,9,2005
4230,3.33,4.46,2,8,2005
4231,3.31,4.49,2,7,2005
4232,3.29,4.54,2,4,2005
4233,3.34,4.64,2,3,2005
4234,3.32,4.63,2,2,2005
4235,3.29,4.65,2,1,2005
4236,3.29,4.64,1,31,2005
4237,3.25,4.66,1,28,2005
4238,3.28,4.73,1,27,2005
4239,3.27,4.72,1,26,2005
4240,3.23,4.72,1,25,2005
4241,3.2,4.65,1,24,2005
4242,3.16,4.69,1,21,2005
4243,3.21,4.7,1,20,2005
4244,3.26,4.71,1,19,2005
4245,3.26,4.73,1,18,2005
4246,3.24,4.76,1,14,2005
4247,3.21,4.75,1,13,2005
4248,3.22,4.81,1,12,2005
4249,3.24,4.83,1,11,2005
4250,3.23,4.86,1,10,2005
4251,3.2,4.88,1,7,2005
4252,3.18,4.88,1,6,2005
4253,3.22,4.88,1,5,2005
4254,3.2,4.91,1,4,2005
4255,3.1,4.84,1,3,2005
4256,3.08,4.85,12,31,2004
4257,3.1,4.92,12,30,2004
4258,3.12,4.96,12,29,2004
4259,3.08,4.94,12,28,2004
4260,3.07,4.95,12,27,2004
4261,3.02,4.86,12,23,2004
4262,3.04,4.85,12,22,2004
4263,3.05,4.82,12,21,2004
4264,3.06,4.84,12,20,2004
4265,3.03,4.85,12,17,2004
4266,3.01,4.84,12,16,2004
4267,2.97,4.72,12,15,2004
4268,2.99,4.79,12,14,2004
4269,2.98,4.81,12,13,2004
4270,2.95,4.83,12,10,2004
4271,2.93,4.84,12,9,2004
4272,2.91,4.8,12,8,2004
4273,2.95,4.91,12,7,2004
4274,2.93,4.92,12,6,2004
4275,2.94,4.95,12,3,2004
4276,3.04,5.07,12,2,2004
4277,3.01,5.04,12,1,2004
4278,3.02,5.03,11,30,2004
4279,3.07,4.99,11,29,2004
4280,3.03,4.9,11,26,2004
4281,3.01,4.85,11,24,2004
4282,2.98,4.85,11,23,2004
4283,2.95,4.85,11,22,2004
4284,2.95,4.89,11,19,2004
4285,2.86,4.82,11,18,2004
4286,2.85,4.85,11,17,2004
4287,2.91,4.92,11,16,2004
4288,2.89,4.91,11,15,2004
